1,73,3.5205
2,13,2.5385
3,3441,3.5312
4,103,3.5340
5,1,4.0000
6,1,5.0000
7,1,2.0000
8,1,5.0000
9,1,2.0000
10,1,1.0000
11,1,3.0000
12,1,4.0000
13,1,1.0000
14,1,3.0000
15,1,5.0000
16,1,2.0000
17,1,4.0000
18,1,3.0000
19,1,2.0000
20,1,5.0000
21,1,5.0000
22,1,3.0000
23,1,4.0000
24,1,2.0000
25,1,0.0000
26,1,4.0000
27,1,2.0000
28,1,6.0000
29,1,2.0000
30,1,2.0000
31,1,2.0000
32,1,3.0000
33,1,2.0000
34,1,2.0000
35,1,5.0000
36,1,1.0000
37,1,5.0000
38,1,5.0000
39,1,5.0000
40,2,2.5000
41,1,5.0000
42,1,4.0000
43,1,4.0000
44,1,4.0000
45,1,4.0000
46,1,6.0000
47,1,5.0000
48,1,2.0000
49,1,2.0000
50,1,3.0000
51,1,6.0000
52,1,5.0000
53,1,2.0000
54,1,2.0000
55,1,3.0000
56,2,3.0000
57,1,2.0000
58,1,3.0000
59,1,3.0000
60,1,5.0000
61,1,2.0000
62,1,5.0000
63,1,2.0000
64,1,6.0000
65,1,5.0000
66,1,2.0000
67,1,5.0000
68,1,5.0000
69,1,5.0000
70,1,5.0000
71,1,6.0000
72,1,2.0000
73,1,4.0000
74,1,4.0000
75,1,6.0000
76,1,3.0000
77,1,2.0000
78,1,0.0000
79,1,3.0000
80,1,5.0000
81,1,6.0000
82,1,4.0000
83,1,5.0000
84,1,4.0000
85,1,5.0000
86,1,6.0000
87,1,5.0000
88,1,5.0000
89,1,2.0000
90,1,2.0000
91,1,2.0000
92,1,6.0000
93,1,2.0000
94,1,4.0000
95,1,2.0000
96,1,3.0000
97,1,5.0000
98,1,2.0000
99,1,3.0000
100,1,1.0000
101,1,4.0000
102,1,4.0000
103,1,6.0000
104,1,2.0000
105,1,2.0000
106,1,3.0000
107,1,2.0000
108,1,2.0000
109,1,2.0000
110,1,4.0000
111,1,3.0000
112,1,5.0000
113,1,2.0000
114,1,2.0000
115,1,3.0000
116,1,3.0000
117,1,2.0000
118,1,5.0000
119,1,6.0000
120,1,4.0000
121,1,3.0000
122,1,6.0000
123,1,3.0000
124,1,6.0000
125,1,5.0000
126,1,4.0000
127,1,6.0000
128,1,6.0000
129,1,4.0000
130,1,0.0000
131,1,5.0000
132,2,3.5000
133,1,2.0000
134,1,4.0000
135,1,6.0000
136,1,2.0000
137,1,2.0000
138,1,2.0000
139,1,6.0000
140,1,5.0000
141,1,2.0000
142,1,2.0000
143,1,4.0000
144,1,6.0000
145,1,5.0000
146,1,2.0000
147,1,2.0000
148,1,2.0000
149,1,2.0000
150,1,2.0000
151,1,2.0000
152,1,5.0000
153,1,2.0000
154,1,2.0000
155,1,2.0000
156,1,6.0000
157,1,2.0000
158,1,2.0000
159,1,3.0000
160,1,6.0000
161,1,3.0000
162,1,4.0000
163,1,3.0000
164,1,2.0000
165,1,5.0000
166,1,2.0000
167,1,2.0000
168,1,4.0000
169,1,5.0000
170,1,6.0000
171,1,2.0000
172,1,2.0000
173,1,5.0000
174,1,4.0000
175,1,6.0000
176,1,2.0000
177,1,2.0000
178,1,3.0000
179,1,4.0000
180,1,6.0000
181,1,3.0000
182,1,2.0000
183,1,2.0000
184,1,2.0000
185,1,3.0000
186,1,2.0000
187,1,6.0000
188,1,2.0000
189,1,3.0000
190,1,6.0000
191,1,2.0000
192,1,3.0000
193,1,4.0000
194,1,5.0000
195,1,5.0000
196,1,6.0000
197,1,4.0000
198,1,6.0000
199,1,6.0000
200,1,5.0000
201,1,5.0000
202,1,4.0000
203,1,5.0000
204,1,6.0000
205,1,0.0000
206,1,2.0000
207,1,2.0000
208,1,6.0000
209,1,6.0000
210,1,3.0000
211,1,3.0000
212,1,3.0000
213,1,2.0000
214,1,5.0000
215,1,6.0000
216,1,5.0000
217,1,2.0000
218,1,2.0000
219,1,4.0000
220,1,5.0000
221,1,3.0000
222,1,3.0000
223,1,4.0000
224,1,3.0000
225,1,3.0000
226,1,4.0000
227,1,2.0000
228,1,3.0000
229,1,3.0000
230,1,2.0000
231,1,4.0000
232,1,5.0000
233,1,4.0000
234,1,2.0000
235,1,2.0000
236,1,5.0000
237,1,5.0000
238,1,6.0000
239,1,6.0000
240,1,3.0000
241,1,6.0000
242,1,3.0000
243,1,2.0000
244,1,2.0000
245,1,3.0000
246,1,4.0000
247,1,6.0000
248,1,2.0000
249,1,2.0000
250,1,6.0000
251,1,4.0000
252,1,5.0000
253,1,2.0000
254,1,2.0000
255,1,3.0000
256,1,6.0000
257,1,6.0000
258,1,3.0000
259,1,2.0000
260,1,3.0000
261,1,3.0000
262,1,3.0000
263,1,2.0000
264,1,2.0000
265,1,3.0000
266,1,3.0000
267,1,3.0000
268,1,3.0000
269,1,2.0000
270,1,5.0000
271,1,4.0000
272,1,6.0000
273,1,5.0000
274,1,2.0000
275,1,4.0000
276,1,2.0000
277,1,4.0000
278,1,6.0000
279,1,4.0000
280,1,2.0000
281,1,2.0000
282,1,3.0000
283,1,2.0000
284,1,2.0000
285,1,5.0000
286,1,5.0000
287,1,3.0000
288,1,5.0000
289,1,6.0000
290,1,4.0000
291,1,2.0000
292,1,4.0000
293,1,2.0000
294,1,3.0000
295,1,3.0000
296,1,2.0000
297,1,2.0000
298,1,1.0000
299,1,3.0000
300,1,5.0000
301,1,5.0000
302,1,5.0000
303,165,3.6970
304,633,3.4897
305,1,2.0000
306,3752,3.4896
307,505,3.4257
308,20,3.1000
309,207,3.4396
310,42,3.5000
311,1,3.0000
312,4,3.0000
313,31,3.0323
314,249,3.5382
315,68,3.6324
316,64,3.7031
317,16,3.2500
318,4,2.7500
319,2301,3.5424
320,59,3.4576
321,3,4.3333
322,1,3.0000
323,2,6.0000
324,66,3.4242
325,97,3.2474
326,306,3.3627
327,1,0.0000
328,239,3.6318
329,2596,3.5158
330,4,3.0000
331,395,3.4405
332,274,3.6168
333,11,3.6364
334,87,3.4368
335,27,3.3333
336,1176,3.4303
337,110,3.8545
338,97,3.3402
339,396,3.3687
340,1215,3.5580
341,11,2.8182
342,1,6.0000
343,8,3.7500
344,3,3.0000
345,1450,3.4759
346,7750,3.5186
347,10,3.5000
348,7,3.1429
349,950,3.6105
350,109,3.6239
351,4725,3.5156
352,12,3.0000
353,30,3.2333
354,86,3.8140
355,11,3.8182
356,13,3.6923
357,902,3.4612
358,3,2.3333
359,13,3.6923
360,2,3.5000
361,9,4.0000
362,6,2.6667
363,1,6.0000
364,1,3.0000
365,1,2.0000
366,1,2.0000
367,1,6.0000
368,1,1.0000
369,1,2.0000
370,1,6.0000
371,1,3.0000
372,1,5.0000
373,1,4.0000
374,1,5.0000
375,1,4.0000
376,1,3.0000
377,1,6.0000
378,1,5.0000
379,1,1.0000
380,1,4.0000
381,1,2.0000
382,1,3.0000
383,1,4.0000
384,1,4.0000
385,1,2.0000
386,1,5.0000
387,1,2.0000
388,1,5.0000
389,1,5.0000
390,1,4.0000
391,1,5.0000
392,1,2.0000
393,1,4.0000
394,1,5.0000
395,1,3.0000
396,1,4.0000
397,1,5.0000
398,1,3.0000
399,1,2.0000
400,1,4.0000
401,1,5.0000
402,1,5.0000
403,1,5.0000
404,1,5.0000
405,1,3.0000
406,1,3.0000
407,1,4.0000
408,1,5.0000
409,1,4.0000
410,1,1.0000
411,1,4.0000
412,1,3.0000
413,1,2.0000
414,1,2.0000
415,1,4.0000
416,1,4.0000
417,1,4.0000
418,1,5.0000
419,1,5.0000
420,1,0.0000
421,1,2.0000
422,1,2.0000
423,1,4.0000
424,1,2.0000
425,1,4.0000
426,1,5.0000
427,1,2.0000
428,1,3.0000
429,1,6.0000
430,1,5.0000
431,1,4.0000
432,1,2.0000
433,1,6.0000
434,1,4.0000
435,1,6.0000
436,1,6.0000
437,1,3.0000
438,1,0.0000
439,1,3.0000
440,1,5.0000
441,1,4.0000
442,1,2.0000
443,1,6.0000
444,1,4.0000
445,1,6.0000
446,1,2.0000
447,1,4.0000
448,1,2.0000
449,1,5.0000
450,1,6.0000
451,1,3.0000
452,1,3.0000
453,1,2.0000
454,1,4.0000
455,1,6.0000
456,1,2.0000
457,1,2.0000
458,1,6.0000
459,1,2.0000
460,1,5.0000
461,2,4.0000
462,1,6.0000
463,1,2.0000
464,1,4.0000
465,1,4.0000
466,1,2.0000
467,1,4.0000
468,1,3.0000
469,1,2.0000
470,1,4.0000
471,1,4.0000
472,1,4.0000
473,1,4.0000
474,1,6.0000
475,1,3.0000
476,1,5.0000
477,1,2.0000
478,1,5.0000
479,1,6.0000
480,1,2.0000
481,1,2.0000
482,1,4.0000
483,1,3.0000
484,1,2.0000
485,1,3.0000
486,1,2.0000
487,1,6.0000
488,1,2.0000
489,2,2.5000
490,1,6.0000
491,1,3.0000
492,1,2.0000
493,1,5.0000
494,1,6.0000
495,1,6.0000
496,1,5.0000
497,1,3.0000
498,1,4.0000
499,1,4.0000
500,1,5.0000
501,1,6.0000
502,1,2.0000
503,1,5.0000
504,1,4.0000
505,1,5.0000
506,1,3.0000
507,1,3.0000
508,1,2.0000
509,1,6.0000
510,1,0.0000
511,1,2.0000
512,1,5.0000
513,1,6.0000
514,1,6.0000
515,1,3.0000
516,1,5.0000
517,1,2.0000
518,1,4.0000
519,1,6.0000
520,1,2.0000
521,1,2.0000
522,1,4.0000
523,1,6.0000
524,2,3.5000
525,1,5.0000
526,1,3.0000
527,1,2.0000
528,1,1.0000
529,1,2.0000
530,1,3.0000
531,1,4.0000
532,1,3.0000
533,1,6.0000
534,1164,3.5052
535,37,3.2973
536,54,3.6667
537,2142,3.5089
538,1905,3.5165
539,496,3.5806
540,314,3.4236
541,187,3.4492
542,89,3.4270
543,1864,3.4753
544,54,3.5000
545,349,3.5072
546,36,3.7222
547,67,3.3284
548,82,3.2561
549,34,3.4412
550,1,4.0000
551,9,2.7778
552,3,5.6667
553,6,3.3333
554,12,3.4167
555,33,3.3030
556,41,3.3171
557,4,5.5000
558,3,3.3333
559,50,3.6200
560,255,3.3569
561,36,3.5833
562,374,3.5080
563,45,3.2889
564,6,3.8333
565,4186,3.5375
566,28,3.8214
567,28,3.6071
568,4,3.7500
569,75,3.7333
570,193,3.5026
571,6,3.8333
572,30,3.3667
573,33,3.7273
574,948,3.4420
575,763,3.4993
576,120,3.8667
577,533,3.5610
578,2,3.5000
579,735,3.4844
580,360,3.3333
581,1,2.0000
582,1,6.0000
583,1,5.0000
584,1,5.0000
585,1,2.0000
586,1,4.0000
587,1,2.0000
588,1,2.0000
589,1,0.0000
590,1,5.0000
591,1,3.0000
592,1,2.0000
593,1,6.0000
594,1,2.0000
595,1,3.0000
596,1,2.0000
597,1,3.0000
598,1,2.0000
599,1,2.0000
600,1,6.0000
601,1,3.0000
602,1,1.0000
603,1,2.0000
604,1,4.0000
605,1,2.0000
606,1,1.0000
607,1,3.0000
608,1,2.0000
609,1,0.0000
610,1,3.0000
611,1,3.0000
612,1,2.0000
613,1,4.0000
614,1,2.0000
615,1,2.0000
616,1,3.0000
617,1,5.0000
618,1,5.0000
619,1,2.0000
620,1,2.0000
621,1,4.0000
622,1,3.0000
623,1,5.0000
624,1,3.0000
625,2,4.0000
626,1,5.0000
627,1,6.0000
628,1,2.0000
629,1,5.0000
630,1,6.0000
631,1,4.0000
632,1,3.0000
633,1,6.0000
634,1,3.0000
635,1,2.0000
636,1,2.0000
637,1,2.0000
638,1,3.0000
639,1,2.0000
640,1,2.0000
641,1,2.0000
642,1,5.0000
643,1,2.0000
644,1,2.0000
645,1,3.0000
646,1,2.0000
647,2,2.5000
648,1,2.0000
649,2,3.0000
650,1,3.0000
651,1,6.0000
652,1,4.0000
653,1,2.0000
654,1,2.0000
655,2,3.0000
656,1,4.0000
657,1,6.0000
658,1,5.0000
659,1,2.0000
660,1,0.0000
661,1,5.0000
662,1,3.0000
663,1,0.0000
664,1,2.0000
665,1,3.0000
666,1,2.0000
667,1,6.0000
668,1,3.0000
669,1,2.0000
670,1,2.0000
671,1,2.0000
672,1,5.0000
673,1,4.0000
674,1,5.0000
675,1,2.0000
676,1,3.0000
677,1,2.0000
678,2,3.0000
679,1,5.0000
680,1,4.0000
681,1,6.0000
682,1,3.0000
683,1,4.0000
684,1,2.0000
685,1,2.0000
686,1,5.0000
687,1,2.0000
688,1,6.0000
689,1,2.0000
690,1,4.0000
691,1,4.0000
692,1,5.0000
693,1,1.0000
694,1,2.0000
695,1,2.0000
696,1,5.0000
697,1,6.0000
698,1,5.0000
699,1,6.0000
700,1,2.0000
701,1,6.0000
702,1,4.0000
703,1,4.0000
704,1,2.0000
705,1,4.0000
706,1,4.0000
707,1,3.0000
708,1,5.0000
709,1,6.0000
710,1,6.0000
711,1,4.0000
712,1,5.0000
713,1,4.0000
714,1,3.0000
715,1,2.0000
716,1,1.0000
717,1,4.0000
718,1,2.0000
719,1,2.0000
720,1,1.0000
721,1,2.0000
722,1,5.0000
723,1,3.0000
724,1,3.0000
725,1,0.0000
726,1,5.0000
727,1,6.0000
728,1,2.0000
729,1,4.0000
730,1,2.0000
731,1,5.0000
732,1,2.0000
733,1,2.0000
734,1,4.0000
735,1,2.0000
736,1,2.0000
737,1,5.0000
738,1,3.0000
739,1,4.0000
740,1,4.0000
741,1,4.0000
742,1,4.0000
743,1,5.0000
744,1,2.0000
745,1,3.0000
746,1,3.0000
747,1,6.0000
748,1,4.0000
749,1,2.0000
750,1,3.0000
751,1,2.0000
752,2,1.5000
753,1,2.0000
754,1,4.0000
755,1,2.0000
756,1,4.0000
757,1,2.0000
758,1,5.0000
759,1,5.0000
760,1,2.0000
761,1,5.0000
762,1,2.0000
763,1,4.0000
764,1,2.0000
765,1,6.0000
766,1,4.0000
767,1,6.0000
768,1,4.0000
769,1,6.0000
770,1,2.0000
771,1,5.0000
772,1,6.0000
773,1,2.0000
774,1,2.0000
775,1,2.0000
776,1,6.0000
777,1,2.0000
778,1,4.0000
779,1,2.0000
780,1,2.0000
781,1,6.0000
782,1,6.0000
783,1,2.0000
784,1,4.0000
785,1,3.0000
786,1,3.0000
787,1,5.0000
788,2,3.0000
789,1,6.0000
790,1,4.0000
791,1,2.0000
792,1,6.0000
793,1,6.0000
794,1,3.0000
795,1,4.0000
796,1,2.0000
797,1,2.0000
798,1,4.0000
799,1,5.0000
800,1,6.0000
801,1,6.0000
802,1,4.0000
803,1,2.0000
804,1,2.0000
805,1,4.0000
806,1,5.0000
807,1,6.0000
808,1,3.0000
809,1,4.0000
810,1,0.0000
811,1,3.0000
812,1,0.0000
813,1,2.0000
814,1,3.0000
815,1,1.0000
816,1,2.0000
817,1,5.0000
818,1,6.0000
819,1,6.0000
820,1,3.0000
821,1,5.0000
822,1,4.0000
823,1,0.0000
824,1,2.0000
825,1,5.0000
826,1,4.0000
827,1,6.0000
828,1,2.0000
829,1,6.0000
830,1,3.0000
831,1,3.0000
832,1,6.0000
833,1,3.0000
834,1,3.0000
835,1,3.0000
836,1,2.0000
837,1,4.0000
838,1,3.0000
839,1,4.0000
840,2,2.5000
841,1,4.0000
842,1,4.0000
843,1,3.0000
844,1,5.0000
845,1,5.0000
846,1,3.0000
847,1,5.0000
848,1,4.0000
849,1,2.0000
850,1,6.0000
851,1,5.0000
852,1,4.0000
853,1,6.0000
854,1,6.0000
855,1,6.0000
856,2,2.5000
857,1,4.0000
858,1,5.0000
859,1,4.0000
860,1,2.0000
861,1,3.0000
862,1,3.0000
863,1,5.0000
864,1,2.0000
865,1,2.0000
866,1,3.0000
867,1,5.0000
868,1,6.0000
869,1,2.0000
870,1,6.0000
871,1,4.0000
872,1,3.0000
873,1,2.0000
874,1,3.0000
875,1,5.0000
876,1,4.0000
877,1,4.0000
878,1,3.0000
879,1,4.0000
880,1,2.0000
881,1,3.0000
882,1,5.0000
883,1,3.0000
884,1,2.0000
885,1,2.0000
886,1,2.0000
887,1,2.0000
888,1,4.0000
889,1,3.0000
890,1,3.0000
891,1,2.0000
892,1,2.0000
893,1,5.0000
894,1,5.0000
895,1,4.0000
896,1,2.0000
897,1,6.0000
898,1,2.0000
899,1,1.0000
900,1,5.0000
901,1,4.0000
902,1,2.0000
903,1,5.0000
904,1,2.0000
905,1,4.0000
906,1,2.0000
907,1,5.0000
908,1,0.0000
909,1,3.0000
910,1,5.0000
911,1,6.0000
912,1,2.0000
913,1,2.0000
914,1,3.0000
915,1,2.0000
916,1,3.0000
917,1,6.0000
918,1,0.0000
919,2,3.0000
920,1,2.0000
921,1,6.0000
922,1,0.0000
923,1,3.0000
924,1,2.0000
925,1,3.0000
926,1,2.0000
927,1,5.0000
928,1,2.0000
929,1,4.0000
930,1,3.0000
931,1,2.0000
932,1,2.0000
933,1,4.0000
934,1,2.0000
935,1,3.0000
936,1,2.0000
937,2,4.5000
938,1,2.0000
939,1,2.0000
940,1,2.0000
941,1,3.0000
942,1,2.0000
943,1,5.0000
944,1,2.0000
945,1,6.0000
946,1,2.0000
947,1,4.0000
948,1,5.0000
949,1,2.0000
950,1,5.0000
951,1,2.0000
952,1,2.0000
953,1,2.0000
954,1,5.0000
955,1,5.0000
956,1,2.0000
957,1,2.0000
958,1,3.0000
959,1,2.0000
960,1,2.0000
961,1,3.0000
962,1,4.0000
963,1,4.0000
964,1,4.0000
965,1,4.0000
966,1,5.0000
967,1,6.0000
968,1,5.0000
969,1,4.0000
970,1,5.0000
971,1,6.0000
972,1,6.0000
973,1,2.0000
974,1,5.0000
975,1,5.0000
976,1,2.0000
977,1,2.0000
978,1,5.0000
979,1,2.0000
980,1,6.0000
981,1,4.0000
982,1,3.0000
983,1,5.0000
984,1,5.0000
985,1,6.0000
986,1,6.0000
987,1,5.0000
988,1,2.0000
989,1,2.0000
990,1,2.0000
991,1,5.0000
992,1,3.0000
993,1,3.0000
994,1,3.0000
995,1,5.0000
996,1,4.0000
997,1,2.0000
998,1,6.0000
999,1,4.0000
1000,1,2.0000
1001,1,3.0000
1002,1,2.0000
1003,1,3.0000
1004,1,5.0000
1005,1,2.0000
1006,1,2.0000
1007,1,5.0000
1008,1,2.0000
1009,1,5.0000
1010,1,0.0000
1011,1,6.0000
1012,1,2.0000
1013,1,4.0000
1014,1,4.0000
1015,1,2.0000
1016,1,5.0000
1017,1,3.0000
1018,1,4.0000
